"Easting","Elevation","Vein_Width"
2351,6830,16.7975462761262
2352,6830,16.7961349331023
2355,6830,16.7919009040305
2356,6830,16.7904895610065
2361,6830,16.7834328458868
2365,6830,16.777787473791
2366,6830,16.7763761307671
2369,6830,16.7721421016952
2375,6830,16.7636740435515
2377,6830,16.7608513575036
2381,6830,16.7552059854078
2384,6830,16.7509719563359
2387,6830,16.7467379272641
2391,6830,16.7410925551683
2394,6830,16.7368585260965
2397,6830,16.7326244970246
2400,6830,16.7283904679528
2403,6830,16.724156438881
2405,6830,16.7213337528331
2410,6830,16.7142770377133
2411,6830,16.7128656946894
2415,6830,16.7072203225936
2420,6830,16.7001636074738
2422,6830,16.697340921426
2425,6830,16.6931068923541
2427,6830,16.6902842063062
2429,6830,16.6874615202583
2435,6830,16.6789934621146
2437,6830,16.6761707760667
2442,6830,16.669114060947
2445,6830,16.6648800318752
2451,6830,16.6564119737315
2454,6830,16.6521779446596
2455,6830,16.6507666016357
2461,6830,16.642298543492
2462,6830,16.640887200468
2465,6830,16.6366531713962
2471,6830,16.6281851132525
2474,6830,16.6239510841806
2478,6830,16.6183057120849
2479,6830,16.6168943690609
2483,6830,16.6112489969651
2492,6830,16.5985469097496
2494,6830,16.5957242237017
2500,6830,16.587256165558
2505,6830,16.5801994504383
2513,6830,16.5689087062466
2523,6830,16.5547952760072
2530,6830,16.5449158748395
2540,6830,16.5308024446001
2549,6830,16.5181003573845
2557,6830,16.506809613193
1503,6950,23.3071661089321
1505,6950,23.3043434228841
1509,6950,23.2986980507883
1510,6950,23.2972867077644
1515,6950,23.2902299926447
1519,6950,23.2845846205489
1523,6950,23.2789392484531
1525,6950,23.2761165624052
1531,6950,23.2676485042615
1533,6950,23.2648258182136
1535,6950,23.2620031321657
1540,6950,23.254946417046
1543,6950,23.2507123879741
1544,6950,23.2493010449502
1548,6950,23.2436556728544
1550,6950,23.2408329868065
1551,6950,23.2394216437825
1555,6950,23.2337762716867
1558,6950,23.2295422426149
1561,6950,23.2253082135431
1566,6950,23.2182514984233
1568,6950,23.2154288123754
1573,6950,23.2083720972557
1578,6950,23.2013153821359
1582,6950,23.1956700100401
1585,6950,23.1914359809683
1589,6950,23.1857906088725
1597,6950,23.1744998646809
1600,6950,23.1702658356091
1608,6950,23.1589750914175
1613,6950,23.1519183762978
1618,6950,23.144861661178
1624,6950,23.1363936030343
1625,6950,23.1349822600104
1626,6950,23.1335709169865
1633,6950,23.1236915158188
1635,6950,23.1208688297709
1637,6950,23.118046143723
1643,6950,23.1095780855793
1645,6950,23.1067553995314
1652,6950,23.0968759983638
1656,6950,23.091230626268
1664,6950,23.0799398820764
1665,6950,23.0785285390525
1666,6950,23.0771171960285
1668,6950,23.0742945099806
1671,6950,23.0700604809088
1675,6950,23.064415108813
1678,6950,23.0601810797411
1684,6950,23.0517130215974
1685,6950,23.0503016785735
1687,6950,23.0474789925256
1688,6950,23.0460676495017
1693,6950,23.0390109343819
1695,6950,23.036188248334
1697,6950,23.0333655622861
1704,6950,23.0234861611185
1705,6950,23.0220748180946
1707,6950,23.0192521320466
1711,6950,23.0136067599508
1716,6950,23.0065500448311
1717,6950,23.0051387018071
1725,6950,22.9938479576156
1727,6950,22.9910252715677
1733,6950,22.982557213424
1735,6950,22.9797345273761
1736,6950,22.9783231843521
1740,6950,22.9726778122563
1743,6950,22.9684437831845
1744,6950,22.9670324401606
1750,6950,22.9585643820168
1753,6950,22.954330352945
1754,6950,22.9529190099211
1757,6950,22.9486849808492
1761,6950,22.9430396087535
1762,6950,22.9416282657295
1766,6950,22.9359828936337
1767,6950,22.9345715506097
1768,6950,22.9331602075858
1774,6950,22.9246921494421
1775,6950,22.9232808064182
1783,6950,22.9119900622266
1784,6950,22.9105787192026
1789,6950,22.9035220040829
1793,6950,22.8978766319871
1797,6950,22.8922312598913
1803,6950,22.8837632017476
1805,6950,22.8809405156997
1812,6950,22.8710611145321
1813,6950,22.8696497715081
1816,6950,22.8654157424363
1821,6950,22.8583590273166
1825,6950,22.8527136552208
1828,6950,22.8484796261489
1835,6950,22.8386002249813
1837,6950,22.8357775389334
1843,6950,22.8273094807897
1845,6950,22.8244867947418
1848,6950,22.82025276567
1853,6950,22.8131960505502
1858,6950,22.8061393354305
1864,6950,22.7976712772868
1865,6950,22.7962599342628
1874,6950,22.7835578470473
1875,6950,22.7821465040233
1877,6950,22.7793238179755
1885,6950,22.7680330737839
1887,6950,22.765210387736
1890,6950,22.7609763586642
1893,6950,22.7567423295923
1897,6950,22.7510969574965
1903,6950,22.7426288993528
1905,6950,22.7398062133049
1911,6950,22.7313381551612
1915,6950,22.7256927830654
1917,6950,22.7228700970175
1920,6950,22.7186360679457
1926,6950,22.710168009802
1927,6950,22.7087566667781
1930,6950,22.7045226377062
1935,6950,22.6974659225864
1937,6950,22.6946432365386
1941,6950,22.6889978644428
1945,6950,22.683352492347
1946,6950,22.6819411493231
1950,6950,22.6762957772273
1951,6950,22.6748844342033
1955,6950,22.6692390621075
1957,6950,22.6664163760596
1960,6950,22.6621823469878
1962,6950,22.6593596609399
1963,6950,22.6579483179159
1969,6950,22.6494802597722
1970,6950,22.6480689167483
1974,6950,22.6424235446525
1977,6950,22.6381895155806
1980,6950,22.6339554865088
1985,6950,22.6268987713891
1986,6950,22.6254874283651
1990,6950,22.6198420562693
1995,6950,22.6127853411496
1996,6950,22.6113739981257
2005,6950,22.5986719109101
2010,6950,22.5916151957904
2015,6950,22.5845584806706
2020,6950,22.5775017655509
2025,6950,22.5704450504311
2027,6950,22.5676223643832
2029,6950,22.5647996783354
2030,6950,22.5633883353114
2035,6950,22.5563316201917
2037,6950,22.5535089341437
2040,6950,22.5492749050719
2041,6950,22.547863562048
2046,6950,22.5408068469282
2049,6950,22.5365728178564
2050,6950,22.5351614748324
2053,6950,22.5309274457606
2055,6950,22.5281047597127
2059,6950,22.5224593876169
2060,6950,22.5210480445929
2065,6950,22.5139913294732
2070,6950,22.5069346143535
2071,6950,22.5055232713295
2075,6950,22.4998778992338
2079,6950,22.494232527138
2080,6950,22.492821184114
2085,6950,22.4857644689943
2090,6950,22.4787077538745
2091,6950,22.4772964108506
2094,6950,22.4730623817787
2095,6950,22.4716510387548
2100,6950,22.464594323635
2105,6950,22.4575376085153
2110,6950,22.4504808933955
2111,6950,22.4490695503716
2115,6950,22.4434241782758
2120,6950,22.436367463156
2123,6950,22.4321334340842
2125,6950,22.4293107480363
2126,6950,22.4278994050124
2132,6950,22.4194313468687
2133,6950,22.4180200038447
2135,6950,22.4151973177969
2142,6950,22.4053179166292
2143,6950,22.4039065736052
2145,6950,22.4010838875574
2150,6950,22.3940271724376
2153,6950,22.3897931433658
2155,6950,22.3869704573179
2157,6950,22.38414777127
2162,6950,22.3770910561502
2165,6950,22.3728570270784
2166,6950,22.3714456840544
2170,6950,22.3658003119587
2171,6950,22.3643889689347
2175,6950,22.3587435968389
2176,6950,22.3573322538149
2180,6950,22.3516868817192
2185,6950,22.3446301665994
2187,6950,22.3418074805516
2190,6950,22.3375734514797
2194,6950,22.3319280793839
2197,6950,22.3276940503121
2200,6950,22.3234600212402
2204,6950,22.3178146491445
2205,6950,22.3164033061205
2210,6950,22.3093465910007
2215,6950,22.302289875881
2216,6950,22.300878532857
2220,6950,22.2952331607613
2221,6950,22.2938218177373
2224,6950,22.2895877886655
2225,6950,22.2881764456415
2233,6950,22.2768857014499
2235,6950,22.274063015402
2243,6950,22.2627722712105
2244,6950,22.2613609281865
2245,6950,22.2599495851625
2246,6950,22.2585382421386
2250,6950,22.2528928700428
2253,6950,22.248658840971
2255,6950,22.2458361549231
2256,6950,22.2444248118991
2257,6950,22.2430134688752
2262,6950,22.2359567537554
2265,6950,22.2317227246836
2267,6950,22.2289000386357
2272,6950,22.2218433235159
2274,6950,22.2190206374681
2275,6950,22.2176092944441
2277,6950,22.2147866083962
2283,6950,22.2063185502525
2284,6950,22.2049072072286
2285,6950,22.2034958642046
2286,6950,22.2020845211807
2291,6950,22.1950278060609
2293,6950,22.1922051200131
2295,6950,22.1893824339651
2300,6950,22.1823257188454
2305,6950,22.1752690037256
2306,6950,22.1738576607017
2310,6950,22.1682122886059
2315,6950,22.1611555734862
2317,6950,22.1583328874383
2319,6950,22.1555102013904
2324,6950,22.1484534862706
2325,6950,22.1470421432467
2327,6950,22.1442194571988
2335,6950,22.1329287130072
2336,6950,22.1315173699833
2337,6950,22.1301060269593
2345,6950,22.1188152827677
2347,6950,22.1159925967198
2351,6950,22.110347224624
2352,6950,22.1089358816001
2355,6950,22.1047018525283
2356,6950,22.1032905095043
2361,6950,22.0962337943845
2365,6950,22.0905884222888
2366,6950,22.0891770792649
2369,6950,22.084943050193
2375,6950,22.0764749920493
2377,6950,22.0736523060014
2381,6950,22.0680069339056
2384,6950,22.0637729048337
2387,6950,22.0595388757619
2391,6950,22.0538935036661
2394,6950,22.0496594745943
2397,6950,22.0454254455224
2400,6950,22.0411914164506
2403,6950,22.0369573873788
2405,6950,22.0341347013309
2410,6950,22.0270779862111
2411,6950,22.0256666431872
2415,6950,22.0200212710914
2420,6950,22.0129645559716
2422,6950,22.0101418699238
2425,6950,22.0059078408519
2427,6950,22.003085154804
2429,6950,22.0002624687561
2435,6950,21.9917944106124
2437,6950,21.9889717245645
2442,6950,21.9819150094448
2445,6950,21.977680980373
2451,6950,21.9692129222292
2454,6950,21.9649788931574
2455,6950,21.9635675501335
2461,6950,21.9550994919898
2462,6950,21.9536881489658
2465,6950,21.949454119894
2471,6950,21.9409860617503
2474,6950,21.9367520326784
2478,6950,21.9311066605827
2479,6950,21.9296953175587
2483,6950,21.9240499454629
2492,6950,21.9113478582474
2494,6950,21.9085251721995
2500,6950,21.9000571140558
2505,6950,21.8930003989361
2513,6950,21.8817096547444
2523,6950,21.867596224505
2530,6950,21.8577168233373
2540,6950,21.8436033930979
2549,6950,21.8309013058823
2557,6950,21.8196105616908
1503,7070,28.6199670574298
1505,7070,28.6171443713819
1509,7070,28.6114989992861
1510,7070,28.6100876562622
1515,7070,28.6030309411425
1519,7070,28.5973855690467
1523,7070,28.5917401969509
1525,7070,28.588917510903
1531,7070,28.5804494527593
1533,7070,28.5776267667114
1535,7070,28.5748040806635
1540,7070,28.5677473655438
1543,7070,28.5635133364719
1544,7070,28.562101993448
1548,7070,28.5564566213522
1550,7070,28.5536339353043
1551,7070,28.5522225922803
1555,7070,28.5465772201845
1558,7070,28.5423431911127
1561,7070,28.5381091620409
1566,7070,28.5310524469211
1568,7070,28.5282297608732
1573,7070,28.5211730457535
1578,7070,28.5141163306337
1582,7070,28.5084709585379
1585,7070,28.5042369294661
1589,7070,28.4985915573703
1597,7070,28.4873008131787
1600,7070,28.4830667841069
1608,7070,28.4717760399153
1613,7070,28.4647193247956
1618,7070,28.4576626096758
1624,7070,28.4491945515321
1625,7070,28.4477832085082
1626,7070,28.4463718654843
1633,7070,28.4364924643166
1635,7070,28.4336697782687
1637,7070,28.4308470922208
1643,7070,28.4223790340771
1645,7070,28.4195563480292
1652,7070,28.4096769468616
1656,7070,28.4040315747658
1664,7070,28.3927408305742
1665,7070,28.3913294875503
1666,7070,28.3899181445263
1668,7070,28.3870954584784
1671,7070,28.3828614294065
1675,7070,28.3772160573108
1678,7070,28.3729820282389
1684,7070,28.3645139700952
1685,7070,28.3631026270713
1687,7070,28.3602799410234
1688,7070,28.3588685979994
1693,7070,28.3518118828797
1695,7070,28.3489891968318
1697,7070,28.3461665107839
1704,7070,28.3362871096163
1705,7070,28.3348757665923
1707,7070,28.3320530805444
1711,7070,28.3264077084486
1716,7070,28.3193509933289
1717,7070,28.3179396503049
1725,7070,28.3066489061134
1727,7070,28.3038262200654
1733,7070,28.2953581619218
1735,7070,28.2925354758739
1736,7070,28.2911241328499
1740,7070,28.2854787607541
1743,7070,28.2812447316823
1744,7070,28.2798333886583
1750,7070,28.2713653305146
1753,7070,28.2671313014428
1754,7070,28.2657199584189
1757,7070,28.261485929347
1761,7070,28.2558405572512
1762,7070,28.2544292142273
1766,7070,28.2487838421315
1767,7070,28.2473724991075
1768,7070,28.2459611560836
1774,7070,28.2374930979399
1775,7070,28.236081754916
1783,7070,28.2247910107244
1784,7070,28.2233796677004
1789,7070,28.2163229525807
1793,7070,28.2106775804849
1797,7070,28.2050322083891
1803,7070,28.1965641502454
1805,7070,28.1937414641975
1812,7070,28.1838620630299
1813,7070,28.1824507200059
1816,7070,28.1782166909341
1821,7070,28.1711599758144
1825,7070,28.1655146037186
1828,7070,28.1612805746467
1835,7070,28.1514011734791
1837,7070,28.1485784874312
1843,7070,28.1401104292875
1845,7070,28.1372877432396
1848,7070,28.1330537141678
1853,7070,28.125996999048
1858,7070,28.1189402839283
1864,7070,28.1104722257846
1865,7070,28.1090608827606
1874,7070,28.0963587955451
1875,7070,28.0949474525211
1877,7070,28.0921247664733
1885,7070,28.0808340222817
1887,7070,28.0780113362338
1890,7070,28.0737773071619
1893,7070,28.0695432780901
1897,7070,28.0638979059943
1903,7070,28.0554298478506
1905,7070,28.0526071618027
1911,7070,28.044139103659
1915,7070,28.0384937315632
1917,7070,28.0356710455153
1920,7070,28.0314370164435
1926,7070,28.0229689582998
1927,7070,28.0215576152759
1930,7070,28.017323586204
1935,7070,28.0102668710842
1937,7070,28.0074441850364
1941,7070,28.0017988129406
1945,7070,27.9961534408448
1946,7070,27.9947420978208
1950,7070,27.9890967257251
1951,7070,27.9876853827011
1955,7070,27.9820400106053
1957,7070,27.9792173245574
1960,7070,27.9749832954856
1962,7070,27.9721606094377
1963,7070,27.9707492664137
1969,7070,27.96228120827
1970,7070,27.9608698652461
1974,7070,27.9552244931503
1977,7070,27.9509904640784
1980,7070,27.9467564350066
1985,7070,27.9396997198868
1986,7070,27.9382883768629
1990,7070,27.9326430047671
1995,7070,27.9255862896474
1996,7070,27.9241749466235
2005,7070,27.9114728594079
2010,7070,27.9044161442882
2015,7070,27.8973594291684
2020,7070,27.8903027140487
2025,7070,27.8832459989289
2027,7070,27.880423312881
2029,7070,27.8776006268332
2030,7070,27.8761892838092
2035,7070,27.8691325686895
2037,7070,27.8663098826415
2040,7070,27.8620758535697
2041,7070,27.8606645105457
2046,7070,27.853607795426
2049,7070,27.8493737663542
2050,7070,27.8479624233302
2053,7070,27.8437283942584
2055,7070,27.8409057082105
2059,7070,27.8352603361147
2060,7070,27.8338489930907
2065,7070,27.826792277971
2070,7070,27.8197355628513
2071,7070,27.8183242198273
2075,7070,27.8126788477315
2079,7070,27.8070334756358
2080,7070,27.8056221326118
2085,7070,27.7985654174921
2090,7070,27.7915087023723
2091,7070,27.7900973593484
2094,7070,27.7858633302765
2095,7070,27.7844519872526
2100,7070,27.7773952721328
2105,7070,27.7703385570131
2110,7070,27.7632818418933
2111,7070,27.7618704988694
2115,7070,27.7562251267736
2120,7070,27.7491684116538
2123,7070,27.744934382582
2125,7070,27.7421116965341
2126,7070,27.7407003535102
2132,7070,27.7322322953665
2133,7070,27.7308209523425
2135,7070,27.7279982662947
2142,7070,27.718118865127
2143,7070,27.716707522103
2145,7070,27.7138848360552
2150,7070,27.7068281209354
2153,7070,27.7025940918636
2155,7070,27.6997714058157
2157,7070,27.6969487197678
2162,7070,27.689892004648
2165,7070,27.6856579755762
2166,7070,27.6842466325522
2170,7070,27.6786012604564
2171,7070,27.6771899174325
2175,7070,27.6715445453367
2176,7070,27.6701332023127
2180,7070,27.664487830217
2185,7070,27.6574311150972
2187,7070,27.6546084290493
2190,7070,27.6503743999775
2194,7070,27.6447290278817
2197,7070,27.6404949988099
2200,7070,27.636260969738
2204,7070,27.6306155976422
2205,7070,27.6292042546183
2210,7070,27.6221475394985
2215,7070,27.6150908243788
2216,7070,27.6136794813548
2220,7070,27.6080341092591
2221,7070,27.6066227662351
2224,7070,27.6023887371633
2225,7070,27.6009773941393
2233,7070,27.5896866499477
2235,7070,27.5868639638998
2243,7070,27.5755732197082
2244,7070,27.5741618766843
2245,7070,27.5727505336603
2246,7070,27.5713391906364
2250,7070,27.5656938185406
2253,7070,27.5614597894688
2255,7070,27.5586371034209
2256,7070,27.5572257603969
2257,7070,27.555814417373
2262,7070,27.5487577022532
2265,7070,27.5445236731814
2267,7070,27.5417009871335
2272,7070,27.5346442720137
2274,7070,27.5318215859659
2275,7070,27.5304102429419
2277,7070,27.527587556894
2283,7070,27.5191194987503
2284,7070,27.5177081557264
2285,7070,27.5162968127024
2286,7070,27.5148854696785
2291,7070,27.5078287545587
2293,7070,27.5050060685109
2295,7070,27.5021833824629
2300,7070,27.4951266673432
2305,7070,27.4880699522234
2306,7070,27.4866586091995
2310,7070,27.4810132371037
2315,7070,27.473956521984
2317,7070,27.4711338359361
2319,7070,27.4683111498882
2324,7070,27.4612544347684
2325,7070,27.4598430917445
2327,7070,27.4570204056966
2335,7070,27.445729661505
2336,7070,27.4443183184811
2337,7070,27.4429069754571
2345,7070,27.4316162312655
2347,7070,27.4287935452176
2351,7070,27.4231481731218
2352,7070,27.4217368300979
2355,7070,27.417502801026
2356,7070,27.4160914580021
2361,7070,27.4090347428823
2365,7070,27.4033893707866
2366,7070,27.4019780277627
2369,7070,27.3977439986908
2375,7070,27.3892759405471
2377,7070,27.3864532544992
2381,7070,27.3808078824034
2384,7070,27.3765738533315
2387,7070,27.3723398242597
2391,7070,27.3666944521639
2394,7070,27.3624604230921
2397,7070,27.3582263940202
2400,7070,27.3539923649484
2403,7070,27.3497583358766
2405,7070,27.3469356498287
2410,7070,27.3398789347089
2411,7070,27.3384675916849
2415,7070,27.3328222195892
2420,7070,27.3257655044694
2422,7070,27.3229428184216
2425,7070,27.3187087893497
2427,7070,27.3158861033018
2429,7070,27.3130634172539
2435,7070,27.3045953591102
2437,7070,27.3017726730623
2442,7070,27.2947159579426
2445,7070,27.2904819288707
2451,7070,27.282013870727
2454,7070,27.2777798416552
2455,7070,27.2763684986313
2461,7070,27.2679004404876
2462,7070,27.2664890974636
2465,7070,27.2622550683918
2471,7070,27.2537870102481
2474,7070,27.2495529811762
2478,7070,27.2439076090805
2479,7070,27.2424962660565
2483,7070,27.2368508939607
2492,7070,27.2241488067452
2494,7070,27.2213261206973
2500,7070,27.2128580625536
2505,7070,27.2058013474339
2513,7070,27.1945106032422
2523,7070,27.1803971730028
2530,7070,27.1705177718351
2540,7070,27.1564043415956
2549,7070,27.1437022543801
2557,7070,27.1324115101885
1503,6715,12.9029309181239
1505,6715,12.900108232076
1509,6715,12.8944628599802
1510,6715,12.8930515169562
1515,6715,12.8859948018365
1519,6715,12.8803494297407
1523,6715,12.8747040576449
1525,6715,12.8718813715971
1531,6715,12.8634133134533
1533,6715,12.8605906274054
1535,6715,12.8577679413576
1540,6715,12.8507112262378
1543,6715,12.846477197166
1544,6715,12.845065854142
1548,6715,12.8394204820463
1550,6715,12.8365977959983
1551,6715,12.8351864529744
1555,6715,12.8295410808786
1558,6715,12.8253070518068
1561,6715,12.8210730227349
1566,6715,12.8140163076152
1568,6715,12.8111936215673
1573,6715,12.8041369064475
1578,6715,12.7970801913278
1582,6715,12.791434819232
1585,6715,12.7872007901602
1589,6715,12.7815554180644
1597,6715,12.7702646738728
1600,6715,12.7660306448009
1608,6715,12.7547399006094
1613,6715,12.7476831854896
1618,6715,12.7406264703699
1624,6715,12.7321584122262
1625,6715,12.7307470692022
1626,6715,12.7293357261783
1633,6715,12.7194563250106
1635,6715,12.7166336389628
1637,6715,12.7138109529149
1643,6715,12.7053428947711
1645,6715,12.7025202087233
1652,6715,12.6926408075556
1656,6715,12.6869954354598
1664,6715,12.6757046912683
1665,6715,12.6742933482443
1666,6715,12.6728820052203
1668,6715,12.6700593191725
1671,6715,12.6658252901006
1675,6715,12.6601799180048
1678,6715,12.655945888933
1684,6715,12.6474778307893
1685,6715,12.6460664877653
1687,6715,12.6432438017175
1688,6715,12.6418324586935
1693,6715,12.6347757435738
1695,6715,12.6319530575258
1697,6715,12.629130371478
1704,6715,12.6192509703103
1705,6715,12.6178396272864
1707,6715,12.6150169412385
1711,6715,12.6093715691427
1716,6715,12.6023148540229
1717,6715,12.600903510999
1725,6715,12.5896127668074
1727,6715,12.5867900807595
1733,6715,12.5783220226159
1735,6715,12.5754993365679
1736,6715,12.574087993544
1740,6715,12.5684426214482
1743,6715,12.5642085923764
1744,6715,12.5627972493524
1750,6715,12.5543291912087
1753,6715,12.5500951621369
1754,6715,12.5486838191129
1757,6715,12.5444497900411
1761,6715,12.5388044179453
1762,6715,12.5373930749213
1766,6715,12.5317477028256
1767,6715,12.5303363598016
1768,6715,12.5289250167776
1774,6715,12.520456958634
1775,6715,12.51904561561
1783,6715,12.5077548714185
1784,6715,12.5063435283945
1789,6715,12.4992868132748
1793,6715,12.493641441179
1797,6715,12.4879960690832
1803,6715,12.4795280109395
1805,6715,12.4767053248916
1812,6715,12.4668259237239
1813,6715,12.4654145807
1816,6715,12.4611805516282
1821,6715,12.4541238365084
1825,6715,12.4484784644126
1828,6715,12.4442444353407
1835,6715,12.4343650341731
1837,6715,12.4315423481252
1843,6715,12.4230742899815
1845,6715,12.4202516039337
1848,6715,12.4160175748618
1853,6715,12.4089608597421
1858,6715,12.4019041446223
1864,6715,12.3934360864786
1865,6715,12.3920247434547
1874,6715,12.3793226562391
1875,6715,12.3779113132152
1877,6715,12.3750886271673
1885,6715,12.3637978829757
1887,6715,12.3609751969278
1890,6715,12.356741167856
1893,6715,12.3525071387841
1897,6715,12.3468617666883
1903,6715,12.3383937085446
1905,6715,12.3355710224968
1911,6715,12.3271029643531
1915,6715,12.3214575922573
1917,6715,12.3186349062094
1920,6715,12.3144008771375
1926,6715,12.3059328189938
1927,6715,12.3045214759699
1930,6715,12.300287446898
1935,6715,12.2932307317783
1937,6715,12.2904080457304
1941,6715,12.2847626736346
1945,6715,12.2791173015389
1946,6715,12.2777059585149
1950,6715,12.2720605864191
1951,6715,12.2706492433952
1955,6715,12.2650038712994
1957,6715,12.2621811852514
1960,6715,12.2579471561796
1962,6715,12.2551244701317
1963,6715,12.2537131271077
1969,6715,12.2452450689641
1970,6715,12.2438337259401
1974,6715,12.2381883538444
1977,6715,12.2339543247725
1980,6715,12.2297202957006
1985,6715,12.2226635805809
1986,6715,12.2212522375569
1990,6715,12.2156068654612
1995,6715,12.2085501503414
1996,6715,12.2071388073175
2005,6715,12.194436720102
2010,6715,12.1873800049822
2015,6715,12.1803232898625
2020,6715,12.1732665747427
2025,6715,12.166209859623
2027,6715,12.1633871735751
2029,6715,12.1605644875272
2030,6715,12.1591531445033
2035,6715,12.1520964293835
2037,6715,12.1492737433356
2040,6715,12.1450397142638
2041,6715,12.1436283712398
2046,6715,12.1365716561201
2049,6715,12.1323376270482
2050,6715,12.1309262840243
2053,6715,12.1266922549524
2055,6715,12.1238695689045
2059,6715,12.1182241968087
2060,6715,12.1168128537848
2065,6715,12.109756138665
2070,6715,12.1026994235453
2071,6715,12.1012880805214
2075,6715,12.0956427084256
2079,6715,12.0899973363298
2080,6715,12.0885859933059
2085,6715,12.0815292781861
2090,6715,12.0744725630664
2091,6715,12.0730612200424
2094,6715,12.0688271909706
2095,6715,12.0674158479466
2100,6715,12.0603591328269
2105,6715,12.0533024177071
2110,6715,12.0462457025874
2111,6715,12.0448343595634
2115,6715,12.0391889874676
2120,6715,12.0321322723479
2123,6715,12.0278982432761
2125,6715,12.0250755572281
2126,6715,12.0236642142042
2132,6715,12.0151961560605
2133,6715,12.0137848130366
2135,6715,12.0109621269887
2142,6715,12.001082725821
2143,6715,11.9996713827971
2145,6715,11.9968486967492
2150,6715,11.9897919816295
2153,6715,11.9855579525577
2155,6715,11.9827352665097
2157,6715,11.9799125804618
2162,6715,11.9728558653421
2165,6715,11.9686218362702
2166,6715,11.9672104932463
2170,6715,11.9615651211505
2171,6715,11.9601537781265
2175,6715,11.9545084060308
2176,6715,11.9530970630068
2180,6715,11.947451690911
2185,6715,11.9403949757913
2187,6715,11.9375722897434
2190,6715,11.9333382606716
2194,6715,11.9276928885757
2197,6715,11.9234588595039
2200,6715,11.9192248304321
2204,6715,11.9135794583363
2205,6715,11.9121681153123
2210,6715,11.9051114001926
2215,6715,11.8980546850729
2216,6715,11.8966433420489
2220,6715,11.8909979699531
2221,6715,11.8895866269291
2224,6715,11.8853525978573
2225,6715,11.8839412548334
2233,6715,11.8726505106418
2235,6715,11.8698278245939
2243,6715,11.8585370804023
2244,6715,11.8571257373783
2245,6715,11.8557143943544
2246,6715,11.8543030513305
2250,6715,11.8486576792346
2253,6715,11.8444236501628
2255,6715,11.8416009641149
2256,6715,11.840189621091
2257,6715,11.838778278067
2262,6715,11.8317215629473
2265,6715,11.8274875338755
2267,6715,11.8246648478275
2272,6715,11.8176081327078
2274,6715,11.8147854466599
2275,6715,11.813374103636
2277,6715,11.810551417588
2283,6715,11.8020833594444
2284,6715,11.8006720164204
2285,6715,11.7992606733965
2286,6715,11.7978493303725
2291,6715,11.7907926152528
2293,6715,11.7879699292049
2295,6715,11.785147243157
2300,6715,11.7780905280372
2305,6715,11.7710338129175
2306,6715,11.7696224698936
2310,6715,11.7639770977977
2315,6715,11.7569203826781
2317,6715,11.7540976966301
2319,6715,11.7512750105822
2324,6715,11.7442182954625
2325,6715,11.7428069524386
2327,6715,11.7399842663906
2335,6715,11.7286935221991
2336,6715,11.7272821791751
2337,6715,11.7258708361512
2345,6715,11.7145800919596
2347,6715,11.7117574059117
2351,6715,11.7061120338159
2352,6715,11.704700690792
2355,6715,11.7004666617201
2356,6715,11.6990553186961
2361,6715,11.6919986035764
2365,6715,11.6863532314806
2366,6715,11.6849418884567
2369,6715,11.6807078593848
2375,6715,11.6722398012412
2377,6715,11.6694171151933
2381,6715,11.6637717430975
2384,6715,11.6595377140256
2387,6715,11.6553036849538
2391,6715,11.649658312858
2394,6715,11.6454242837862
2397,6715,11.6411902547143
2400,6715,11.6369562256425
2403,6715,11.6327221965706
2405,6715,11.6298995105227
2410,6715,11.622842795403
2411,6715,11.621431452379
2415,6715,11.6157860802832
2420,6715,11.6087293651635
2422,6715,11.6059066791156
2425,6715,11.6016726500437
2427,6715,11.5988499639959
2429,6715,11.5960272779479
2435,6715,11.5875592198042
2437,6715,11.5847365337564
2442,6715,11.5776798186366
2445,6715,11.5734457895648
2451,6715,11.5649777314211
2454,6715,11.5607437023493
2455,6715,11.5593323593253
2461,6715,11.5508643011816
2462,6715,11.5494529581576
2465,6715,11.5452189290858
2471,6715,11.5367508709421
2474,6715,11.5325168418703
2478,6715,11.5268714697745
2479,6715,11.5254601267505
2483,6715,11.5198147546548
2492,6715,11.5071126674392
2494,6715,11.5042899813913
2500,6715,11.4958219232477
2505,6715,11.4887652081279
2513,6715,11.4774744639363
2523,6715,11.4633610336969
2530,6715,11.4534816325292
2540,6715,11.4393682022897
2549,6715,11.4266661150742
2557,6715,11.4153753708826
1503,6835,18.2157318666217
1505,6835,18.2129091805738
1509,6835,18.207263808478
1510,6835,18.205852465454
1515,6835,18.1987957503343
1519,6835,18.1931503782385
1523,6835,18.1875050061427
1525,6835,18.1846823200949
1531,6835,18.1762142619511
1533,6835,18.1733915759032
1535,6835,18.1705688898554
1540,6835,18.1635121747356
1543,6835,18.1592781456638
1544,6835,18.1578668026398
1548,6835,18.152221430544
1550,6835,18.1493987444961
1551,6835,18.1479874014722
1555,6835,18.1423420293764
1558,6835,18.1381080003046
1561,6835,18.1338739712327
1566,6835,18.126817256113
1568,6835,18.1239945700651
1573,6835,18.1169378549453
1578,6835,18.1098811398256
1582,6835,18.1042357677298
1585,6835,18.100001738658
1589,6835,18.0943563665622
1597,6835,18.0830656223706
1600,6835,18.0788315932987
1608,6835,18.0675408491072
1613,6835,18.0604841339874
1618,6835,18.0534274188677
1624,6835,18.044959360724
1625,6835,18.0435480177
1626,6835,18.0421366746761
